categoria,fecha,crimen,colonia,long,lat,Cluster,color
ROBO EN METROBUS SV,2019-09-09 10:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,AMPLIACION PROVIDENCIA,-99.07257,19.47705,9,Rojo
ROBO EN METROBUS SV,2019-12-09 21:33:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,MAGDALENA DE LAS SALINAS,-99.14912,19.4821,15,Verde
ROBO EN METROBUS SV,2019-09-21 15:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,VALLEJO,-99.13677,19.46963,24,Rojo
ROBO EN METROBUS SV,2019-06-17 06:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SAN PEDRO EL CHICO,-99.09691,19.4785,42,Rojo
ROBO EN METROBUS SV,2019-10-07 18:20:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.12495,19.48479,46,Rojo
ROBO EN METROBUS SV,2019-01-08 10:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,LA PRADERA,-99.06851,19.4731,9,Rojo
ROBO EN METROBUS SV,2019-08-14 10:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SAN JUAN DE ARAGON,-99.08071,19.46735,-1,Rojo
ROBO EN METROBUS SV,2019-09-24 07:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,EL OLIVO,-99.08872,19.47488,29,Naranja
ROBO EN METROBUS SV,2019-05-10 15:40:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,LINDAVISTA,-99.13266999999999,19.49043,31,Verde
ROBO EN METROBUS SV,2019-08-29 09:50:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.1295,19.505670000000002,7,Verde
ROBO EN METROBUS SV,2019-08-27 06:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SAN JUAN DE ARAGON VII SECCION,-99.07323000000001,19.472520000000006,9,Rojo
ROBO EN METROBUS SV,2019-10-28 19:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,NUEVA INDUSTRIAL VALLEJO,-99.15727,19.50366,16,Verde
ROBO EN METROBUS SV,2019-04-22 23:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,GUADALUPE INSURGENTES,-99.13195999999999,19.47608,35,Verde
ROBO EN METROBUS SV,2019-10-06 08:15:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.12035999999999,19.49258,47,Verde
ROBO EN METROBUS SV,2019-12-06 21:20:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,FERROCARRILERA,-99.09755,19.47906,42,Rojo
ROBO EN METROBUS SV,2019-12-06 07:15:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,LINDAVISTA,-99.13325999999999,19.490560000000002,32,Naranja
ROBO EN METROBUS SV,2019-08-06 19:50:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,LINDAVISTA,-99.1206,19.491979999999998,47,Verde
ROBO EN METROBUS SV,2019-04-24 10:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SAN BARTOLO ATEPEHUACAN,-99.14581,19.493270000000006,19,Naranja
ROBO EN METROBUS SV,2019-04-04 20:15:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,EL OLIVO,-99.08866,19.474970000000006,29,Naranja
ROBO EN METROBUS SV,2019-06-14 07:50:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,NUEVA INDUSTRIAL VALLEJO,-99.15898,19.50788,-1,Rojo
ROBO EN METROBUS SV,2019-06-25 09:25:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,15 DE AGOSTO,-99.10676,19.48316,34,Rojo
ROBO EN METROBUS SV,2019-06-28 19:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.12438,19.48635,45,Naranja
ROBO EN METROBUS SV,2019-02-27 19:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,VALLEJO,-99.13948,19.46794,23,Rojo
ROBO EN METROBUS SV,2019-05-23 07:55:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,FERROCARRILERA,-99.09734,19.479589999999998,-1,Rojo
ROBO EN METROBUS SV,2018-06-09 19:15:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,LINDAVISTA,-99.12886999999999,19.49471,-1,Rojo
ROBO EN METROBUS SV,2019-06-05 07:45:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,INFONAVIT CAMINO SAN JUAN DE ARAGON,-99.08247,19.47381,-1,Rojo
ROBO EN METROBUS SV,2019-05-18 13:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SAN PEDRO EL CHICO,-99.09743,19.47888,42,Rojo
ROBO EN METROBUS SV,2020-04-02 05:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,PROGRESO NACIONAL,-99.16162829958151,19.5149012030734,6,Verde
ROBO EN METROBUS SV,2020-04-09 08:15:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SAN PEDRO EL CHICO,-99.0965398681414,19.478344012105502,41,Naranja
ROBO EN METROBUS SV,2020-02-29 22:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SAN JUAN DE ARAGON,-99.08440358009321,19.474115977704198,-1,Rojo
ROBO EN METROBUS SV,2019-01-21 08:15:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SAN JOSE TICOMAN,-99.13243,19.503770000000006,7,Verde
ROBO EN METROBUS SV,2019-01-30 20:40:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SAN PEDRO ZACATENCO,-99.11715,19.50225,38,Naranja
ROBO EN METROBUS SV,2019-01-02 19:15:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,VILLA GUSTAVO A. MADERO,-99.11434,19.482429999999997,30,Naranja
ROBO EN METROBUS SV,2019-07-01 16:50:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.12309,19.48697,43,Rojo
ROBO EN METROBUS SV,2018-12-05 18:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.124230530354,19.486416739231,45,Naranja
ROBO EN METROBUS SV,2020-09-01 09:05:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,VALLEJO PONIENTE,-99.139449749867,19.4682816848778,23,Rojo
ROBO EN METROBUS SV,2020-01-27 21:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,INDUSTRIAL,-99.123599703302,19.472214538464,4,Verde
ROBO EN METROBUS SV,2018-12-16 13:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.1194483438851,19.496769115343,50,Rojo
ROBO EN METROBUS SV,2018-12-19 18:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,FERROCARRILERA,-99.09752929628841,19.4790484111614,42,Rojo
ROBO EN METROBUS SV,2018-12-18 19:25:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,AMPLIACION CASAS ALEMAN,-99.0893508302743,19.476265238655,29,Naranja
ROBO EN METROBUS SV,2019-03-25 08:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,GRANJAS MODERNAS,-99.10588591962521,19.4820787096622,34,Rojo
ROBO EN METROBUS SV,2019-11-27 08:20:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,NUEVA VALLEJO,-99.154,19.49548,18,Rojo
ROBO EN METROBUS SV,2020-07-03 13:48:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SAN BARTOLO ATEPEHUACAN,-99.14564479041971,19.4932101818169,19,Naranja
ROBO EN METROBUS SV,2020-06-06 17:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,LA PRADERA,-99.0688331275592,19.473453247178604,9,Rojo
ROBO EN METROBUS SV,2018-01-08 15:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,GRANJAS MODERNAS,-99.10535558593573,19.4819648067737,34,Rojo
ROBO EN METROBUS SV,2018-03-07 08:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SAN BARTOLO ATEPEHUACAN,-99.14507372776258,19.4932354834873,19,Naranja
ROBO EN METROBUS SV,2018-03-06 07:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SAN PEDRO ZACATENCO,-99.1174733628823,19.5019816152458,38,Naranja
ROBO EN METROBUS SV,2018-05-04 09:15:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,LINDAVISTA,-99.1337126003885,19.4907299418755,32,Naranja
ROBO EN METROBUS SV,2018-06-21 07:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,FERROCARRILERA,-99.09253419987593,19.4820677038331,-1,Rojo
ROBO EN METROBUS SV,2018-09-07 19:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,GRANJAS MODERNAS,-99.09904437222342,19.4755643613666,25,Verde
ROBO EN METROBUS SV,2018-09-25 08:10:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,AMPLIACION CASAS ALEMAN,-99.0904894233887,19.4761597968035,-1,Rojo
ROBO EN METROBUS SV,2018-10-12 06:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,GRANJAS MODERNAS,-99.0976167614935,19.4792607654374,42,Rojo
ROBO EN METROBUS SV,2020-05-31 06:15:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,LINDAVISTA,-99.1245254597288,19.487456699048103,43,Rojo
ROBO EN METROBUS SV,2020-05-05 18:52:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,NUEVA VALLEJO,-99.15003587035521,19.4942609092394,18,Rojo
ROBO EN METROBUS SV,2018-08-02 07:40:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.1235320192127,19.4871002929742,43,Rojo
ROBO EN METROBUS SV,2018-08-06 08:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.12285225962549,19.48685896536761,43,Rojo
ROBO EN METROBUS SV,2018-08-24 08:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.1197790699218,19.495369444155198,51,Rojo
ROBO EN METROBUS SV,2019-06-12 19:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.12291,19.48688,43,Rojo
ROBO EN METROBUS SV,2019-09-12 10:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SALVADOR DIAZ MIRON,-99.09468000000001,19.48708,17,Naranja
ROBO EN METROBUS SV,2020-07-31 07:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,SAN JOSE DE LA ESCALERA,-99.16998940099859,19.5296217804208,-1,Rojo
ROBO EN METROBUS SV,2020-08-06 19:45:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,NUEVA INDUSTRIAL VALLEJO,-99.15727280396358,19.50366567529889,16,Verde
ROBO EN METROBUS SV,2020-08-15 19:30:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,FERROCARRILERA,-99.0974325110219,19.4790636276657,42,Rojo
ROBO EN METROBUS SV,2020-08-09 20:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,NUEVA ATZACOALCO,-99.09143038912252,19.4936191559418,12,Verde
ROBO EN METROBUS SV,2020-08-07 06:00:00,ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.119728116578,19.4967822332535,50,Rojo
ROBO EN METRO CV,2017-01-25 12:45:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.0688387792739,19.4579393733885,2,Rojo
ROBO EN METRO CV,2018-04-03 05:30:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,SANTA ISABEL TOLA,-99.11888951359829,19.494941017406003,51,Rojo
ROBO EN METRO CV,2016-04-13 19:30:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11980699999992,19.495156999833398,51,Rojo
ROBO EN METRO CV,2016-08-17 06:00:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,VALLEJO,-99.13910328413219,19.4684090326603,23,Rojo
ROBO EN METRO CV,2016-07-22 09:00:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,LINDAVISTA,-99.1271269562027,19.4843310772737,-1,Rojo
ROBO EN METRO CV,2017-06-01 21:00:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,RESIDENCIAL ZACATENCO,-99.1200942695854,19.4953429541015,51,Rojo
ROBO EN METRO CV,2017-01-29 21:30:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,LINDAVISTA,-99.13415251104759,19.487749666008398,22,Naranja
ROBO EN METRO CV,2017-11-30 11:40:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,VALLEJO,-99.13656927316008,19.4694891014579,24,Rojo
ROBO EN METRO CV,2019-07-06 18:00:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.06128000000001,19.46155,3,Rojo
ROBO EN METRO CV,2018-09-16 21:00:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,VALLEJO,-99.1366067157633,19.4696553088035,24,Rojo
ROBO EN METRO CV,2020-02-10 17:30:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.0792224909445,19.4509177679672,1,Rojo
ROBO EN METRO CV,2020-03-06 13:30:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.0793858000668,19.451136198823303,1,Rojo
ROBO EN METRO CV,2018-12-29 21:30:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,RESIDENCIAL ZACATENCO,-99.1196438305292,19.4950399837068,51,Rojo
ROBO EN METRO CV,2019-02-15 08:49:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,GUADALUPE VICTORIA,-99.13863,19.47025,-1,Rojo
ROBO EN METRO CV,2018-10-11 11:13:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.0613473314225,19.4618479333087,3,Rojo
ROBO EN METRO CV,2018-10-11 09:00:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,CAPULTITLAN,-99.13283897299401,19.4773037704438,36,Rojo
ROBO EN METRO CV,2016-04-09 22:30:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,RESIDENCIAL ZACATENCO,-99.12209619999891,19.5002856990222,28,Naranja
ROBO EN METRO CV,2016-05-03 18:30:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,GUADALUPE INSURGENTES,-99.13155999999992,19.4765799998336,36,Rojo
ROBO EN METRO CV,2016-02-10 07:15:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,RESIDENCIAL ZACATENCO,-99.1197549999999,19.4953799998337,51,Rojo
ROBO EN METRO CV,2016-01-14 21:05:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.0612599999999,19.4614859998333,3,Rojo
ROBO EN METRO CV,2018-07-06 08:10:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11979421960793,19.4952998659064,51,Rojo
ROBO EN METRO CV,2018-08-06 20:50:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,VALLEJO,-99.1367904991923,19.4703050625143,24,Rojo
ROBO EN METRO CV,2018-06-24 12:10:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,TEPEYAC INSURGENTES,-99.12523048523701,19.485050214871,46,Rojo
ROBO EN METRO CV,2020-03-05 07:05:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,VALLEJO,-99.1365240807622,19.4696922609307,24,Rojo
ROBO EN METRO CV,2020-01-14 21:30:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,LA MALINCHE,-99.1053593937822,19.4515288063178,10,Naranja
ROBO EN METRO CV,2019-09-02 19:20:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.07096,19.45674,2,Rojo
ROBO EN METRO CV,2018-08-25 00:20:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,15 DE AGOSTO,-99.10629190235241,19.4825086967415,34,Rojo
ROBO EN METRO CV,2017-11-04 23:00:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11960919051508,19.4961215348234,51,Rojo
ROBO EN METRO CV,2017-10-11 09:25:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.0612255063957,19.461829956637,3,Rojo
ROBO EN METRO CV,2018-05-01 17:50:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,FERNANDO CASAS ALEMAN,-99.09626606575159,19.45153874955589,8,Naranja
ROBO EN METRO CV,2018-01-26 19:30:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11956107594072,19.495344347404,51,Rojo
ROBO EN METRO CV,2017-10-29 23:00:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11980850670759,19.4952391717764,51,Rojo
ROBO EN METRO CV,2017-08-14 08:30:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,FERNANDO CASAS ALEMAN,-99.0960414283699,19.451454212050397,8,Naranja
ROBO EN METRO CV,2017-06-16 07:15:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,LINDAVISTA,-99.13404269563298,19.4877036675352,22,Naranja
ROBO EN METRO CV,2017-06-23 21:00:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,LA MALINCHE,-99.10528584382641,19.4518354931854,10,Naranja
ROBO EN METRO CV,2016-12-21 14:30:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,LA MALINCHE,-99.10524572634459,19.451869902895,10,Naranja
ROBO EN METRO CV,2018-01-20 15:00:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,TEPEYAC INSURGENTES,-99.12523928785059,19.485053416987103,46,Rojo
ROBO EN METRO CV,2018-06-01 16:00:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,LA MALINCHE,-99.10466406684972,19.451599762525802,10,Naranja
ROBO EN METRO CV,2018-02-02 07:30:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,15 DE AGOSTO,-99.1071311456453,19.4828502692941,34,Rojo
ROBO EN METRO CV,2018-09-29 23:15:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,15 DE AGOSTO,-99.1071365645955,19.4828398281262,34,Rojo
ROBO EN METRO CV,2020-05-15 18:00:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,AMPLIACION PANAMERICANA,-99.14062725832693,19.4789037025846,13,Naranja
ROBO EN METRO CV,2016-04-09 11:50:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,VALLEJO,-99.136697,19.4695989998338,24,Rojo
ROBO EN METRO CV,2017-06-12 13:30:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,VALLEJO PONIENTE,-99.1395298411143,19.4689070066796,23,Rojo
ROBO EN METRO CV,2018-10-20 23:00:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,VALLEJO,-99.13877559594059,19.4682889892401,23,Rojo
ROBO EN METRO CV,2019-07-09 20:10:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,FERNANDO CASAS ALEMAN,-99.0962,19.45136,8,Naranja
ROBO EN METRO CV,2019-09-16 11:45:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,VALLEJO,-99.13651999999999,19.46964,24,Rojo
ROBO EN METRO CV,2020-07-16 14:30:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,NUEVA VALLEJO,-99.1544797131595,19.4961350330587,18,Rojo
ROBO EN METRO CV,2019-04-29 06:35:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11979000000001,19.49504,51,Rojo
ROBO EN METRO CV,2019-10-03 18:08:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,VALLEJO,-99.13651999999999,19.46966,24,Rojo
ROBO EN METRO CV,2019-05-24 09:20:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,7 DE NOVIEMBRE,-99.11375,19.45597,11,Verde
ROBO EN METRO CV,2019-05-19 23:30:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,VALLEJO,-99.13656999999999,19.4696,24,Rojo
ROBO EN METRO CV,2019-03-15 10:30:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.06130999999999,19.46167,3,Rojo
ROBO EN METRO CV,2019-03-22 09:30:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.0613,19.46151,3,Rojo
ROBO EN METRO CV,2019-01-16 19:30:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,MARTIN CARRERA,-99.10757,19.48849,-1,Rojo
ROBO EN METRO CV,2019-01-20 23:30:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11972,19.495179999999998,51,Rojo
ROBO EN METRO CV,2020-07-26 15:00:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,MARTIRES DE RIO BLANCO,-99.1139039512282,19.4580398324501,11,Verde
ROBO EN METRO CV,2018-01-04 17:45:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,SAN JOSE TICOMAN,-99.1197641575058,19.4954506711724,51,Rojo
ROBO EN METRO CV,2018-06-22 19:10:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,VALLEJO,-99.13660491675327,19.4695301177902,24,Rojo
ROBO EN METRO CV,2018-10-22 09:40:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,RESIDENCIAL ZACATENCO,-99.1197514608975,19.4955295199433,51,Rojo
ROBO EN METRO CV,2020-08-24 07:16:00,ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.0794311473014,19.4511300426887,1,Rojo
ROBO EN METRO SV,2017-02-11 14:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,CAPULTITLAN,-99.13244605056288,19.476932849243397,36,Rojo
ROBO EN METRO SV,2016-09-23 06:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,TLACAMACA,-99.1375308003264,19.4721769299799,-1,Rojo
ROBO EN METRO SV,2017-01-11 20:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SAN JUAN DE ARAGON II SECCION,-99.0870806469055,19.446127080538602,0,Naranja
ROBO EN METRO SV,2018-02-09 08:15:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.1250252534715,19.484589541259503,46,Rojo
ROBO EN METRO SV,2018-02-11 12:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.12551535663788,19.485079840409,46,Rojo
ROBO EN METRO SV,2018-02-12 08:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SAN PEDRO EL CHICO,-99.0957076494818,19.4779709279178,41,Naranja
ROBO EN METRO SV,2018-01-10 07:15:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,LINDAVISTA,-99.13365862173453,19.4907195166698,32,Naranja
ROBO EN METRO SV,2018-01-18 23:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,GUADALUPE INSURGENTES,-99.13320663925819,19.4746367952695,-1,Rojo
ROBO EN METRO SV,2018-02-22 17:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,VALLEJO,-99.13679855892259,19.469819894231,24,Rojo
ROBO EN METRO SV,2017-05-08 20:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.12527948295492,19.4850786267896,46,Rojo
ROBO EN METRO SV,2018-07-30 08:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,VALLEJO,-99.1366598859071,19.46961412233589,24,Rojo
ROBO EN METRO SV,2018-08-07 07:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,GUADALUPE INSURGENTES,-99.1319292514938,19.4769308555225,36,Rojo
ROBO EN METRO SV,2018-06-15 23:15:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11972604534373,19.495606352796,51,Rojo
ROBO EN METRO SV,2018-07-02 11:40:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,GUADALUPE VICTORIA,-99.1408650203804,19.469856344127106,-1,Rojo
ROBO EN METRO SV,2018-07-13 08:20:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,GUADALUPE INSURGENTES,-99.11979417120571,19.495300137053896,51,Rojo
ROBO EN METRO SV,2017-12-08 07:15:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,LINDAVISTA,-99.1257899082198,19.4850957520248,46,Rojo
ROBO EN METRO SV,2017-10-24 12:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SANTA ISABEL TOLA,-99.1192259045193,19.4933983984165,-1,Rojo
ROBO EN METRO SV,2018-04-25 10:31:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.12209619961901,19.5002857029563,28,Naranja
ROBO EN METRO SV,2018-04-14 21:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,LA MALINCHE,-99.1053780670995,19.453427815280897,10,Naranja
ROBO EN METRO SV,2018-03-02 07:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,7 DE NOVIEMBRE,-99.11934395248328,19.4589989420565,-1,Rojo
ROBO EN METRO SV,2017-12-26 07:40:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,VALLEJO PONIENTE,-99.13909102214659,19.4689778913622,23,Rojo
ROBO EN METRO SV,2018-01-12 08:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,LINDAVISTA,-99.1396785157879,19.4921312709241,26,Verde
